review_id,category,label_raw,review_text,source_file
R0258,衣服,0,衣服褶子太多。不透气。,online_shopping_10_cats.csv
R0259,平板,0,买了三天就降价，联系客服又没人理，这就是京东的服务态度，卖出就不管了，总的说机子问题，给差评是给京东，最低是一个星了，按我应该一个星也不给。,online_shopping_10_cats.csv
R0260,洗发水,0,买的时候没有写着赠送风筒，结果到了的时候就有写～,online_shopping_10_cats.csv
R0261,洗发水,1,总体感觉挺好的，价格虽然不知道和实体超市比怎么样，但是他送上门啊～又囤了一箱！可以喝好久了！,online_shopping_10_cats.csv
R0262,酒店,0,真的不值这么多钱，设施比较老，前台找了好久才找到，唯一的好处就是隔音还不错,online_shopping_10_cats.csv
R0263,酒店,0,前台服务态度差到极点，我要投诉。 我帮爸妈在手机上订的房间。他们想再多续订一晚。前台服务极其不耐烦，烦烦酒店还好整顿一下。 还有去年我退房的时候，前台居然没给我退。后来我打电话过去才退了。真是服了这些前台，强烈要求多辞退些服务不好的工作人员。,online_shopping_10_cats.csv
R0264,水果,1,不错的 挺好吃的 关键是挺便宜的,online_shopping_10_cats.csv
R0265,洗发水,1,真心信赖京东，每次买东西都不会让我失望。连快递盒都是超炫酷的。买了6件套，真的很超值。,online_shopping_10_cats.csv
R0266,热水器,0,跟想象中差太多，我自己买了100多的配件，你们太夸张了，太不满意了,online_shopping_10_cats.csv
R0267,手机,1,好机，好功能。,online_shopping_10_cats.csv
R0268,酒店,1,"第一次入住该酒店,住的是高级单人间,房间不错,干净,整洁.有台式电脑,免费上网.液晶电视也不错,只是遥控器不太方便,有2个,整了半天才明白.只是早餐太差,没有什么令人难忘的回味.酒店服务态度不错.",online_shopping_10_cats.csv
R0269,酒店,0,位置不很方便，周围乱哄哄的，卫生条件也不如其他如家的店。以后绝不会再住在这里。,online_shopping_10_cats.csv
R0270,平板,0,垃圾机子经常黑屏气死人了,online_shopping_10_cats.csv
R0271,衣服,1,裤子到了就试穿了 穿上很好看很合适面料很舒服 特别棒,online_shopping_10_cats.csv
R0272,洗发水,0,正品会是半瓶的吗？我的护发素买来就是半瓶的！大家说说真假吧！,online_shopping_10_cats.csv
R0273,酒店,1,挺不错的，房间很敞亮，没有压抑感，看上去很干净，只是洗澡的地方有点小，不过水很大。,online_shopping_10_cats.csv
R0274,蒙牛,0,在超市看见蒙牛牛奶依然上架感到很奇怪，超市人员说：＂自有人买的。＂对哦，萝卜青菜各有所爱，我不买蒙牛，不代表别人不买。再者说，在中国喝什么牌子的牛奶都没有安全感！,online_shopping_10_cats.csv
R0275,酒店,0,隔音效果非常非常非常的差，睡在房间里象睡在马路边一样，路上声音听的清清楚楚。我还是看了携程上该酒店的点评，采纳网友意见预定了5楼以上的房间。结果还是非常的吵，到晚上12点还是睡不着，只好打开电视以掩盖马路上的车声。不知道几点睡着了，一大早就被车声吵醒，一看表，才早上4点！才4点啊，也就是说就算晚上12点我睡着了，也才睡了4个小时。头疼啊，白天还要工作啊，闭上眼睛努力睡，怎么样也睡不着啊，太吵了。坚持到5：30实在是受不了了，打电话给前台，问有没有安静点的房间可以换，现在不能换晚上换也可以，答曰：没有。盯着天花板熬到6：30，起床。在早餐厅灌了3杯咖啡后，马上去退房。本来是要住三天的，实在是受不了这个吵啊。真不明白这样差的条件怎么在携程上有4.0的评分。另：1.电视播放太复杂，不方便2.服务员服务意识不强，没有为客人着想、以解决问题为本的意识。体现在早餐券、开发票等问题上3、网线太短，大概就20厘米长吧，不能在床上上网4.电源接触不好，电脑电源连到插座上时火花噼里啪啦的冒，当时我想：因为电源问题损坏电脑不知道 酒店赔不赔再次表示疑问：这样的酒店上怎么会有4、0的高分数，,online_shopping_10_cats.csv
R0276,蒙牛,0,蒙牛又要中枪了。,online_shopping_10_cats.csv
R0277,酒店,0,订的一般标准间￥228的，在前台等了十来分钟开好了房间，刚进了房间就被告知开错了，说开成了￥228的（其实就比￥228的多两瓶水，两小袋饼干），紧接着就被服务员赶（是赶，没错）出了房间，问新开的房间呢，服务员一脸的不快，说在开等会送来，又过了十来分钟服务员才又拿了房卡，房间设施吧感觉一般，达不到三星的标准吧，不及我在观音桥住得一些商务酒店，价格还能便宜一些。,online_shopping_10_cats.csv
R0278,计算机,1,蓝牙，WIFI，摄像头，SD读卡器，还有E卡插口扩展。1G内存，250G硬盘。1024*600的标准10?屏分辨率。真是全了。,online_shopping_10_cats.csv
R0279,平板,1,很好，值得信赖,online_shopping_10_cats.csv
R0280,酒店,1,"房间有免费宽带,速度很快.酒店离将军行署很近.想去参观时间又短的人可以选择这里.",online_shopping_10_cats.csv
R0281,衣服,0,东西一般~平时会给好评的~但是看到这京东老板太给力了~也来个差评把,online_shopping_10_cats.csv
R0282,平板,1,好品质值得信赖，配置不错，30-40岁人用起来都容易上手，手机大气，速度快～赞赞赞,online_shopping_10_cats.csv
R0283,书籍,0,书的中间少了好几十页。。。。。。。。。。。。：（要求退货。。。,online_shopping_10_cats.csv
R0284,平板,1,不错的手机，比较流畅，第二次购买了。大屏用着爽。,online_shopping_10_cats.csv
R0285,水果,1,新鲜，实质感不错，共16个，包装很到位，好评推荐……,online_shopping_10_cats.csv
R0286,书籍,1,大量的公式数据，翔实的工程图例，对于设计制造方面非常实用，但是也非常专业……标准的教材类书籍，适合中级以上枪械爱好者，主要适合对于枪械的内部结构、动作原理、部件如何设计定型方面感兴趣的人……需要有一些工程学等方面基础。初级读者和好奇者基本就可以免了，因为基本看不下去或者是因为看不懂而翻不了几页，但是这种书市面上比较难见，况且价格可以接受，所以入手一册也是值得的！,online_shopping_10_cats.csv
R0287,热水器,1,还行。,online_shopping_10_cats.csv
R0288,衣服,0,垃圾东西，和图片上的差别太大,online_shopping_10_cats.csv
R0289,手机,0,短信息容量小，只有15条，平常不得不删除一些有用的短信息！不支持短信群发功能！内置游戏没有意思！没有最常用的GPRS功能！没有JAVA或数据传真功能，无法下载和传输任何音乐和游戏！,online_shopping_10_cats.csv
R0290,平板,1,大小适中，可以TF卡扩容，包装精致，给长辈看个大盘挺好的。,online_shopping_10_cats.csv
R0291,计算机,1,机子配置还好吧，没特殊需求完全够用。正版的红帽子系统还是蛮好的，虽然不常用，但是换换口味也不错。,online_shopping_10_cats.csv
R0292,水果,1,就是这个样子，不介意的人可以买，味道还是可以，就是不新鲜,online_shopping_10_cats.csv
R0293,衣服,0,童话里都是骗人的,online_shopping_10_cats.csv
R0294,平板,1,平板很漂亮，很喜欢，送给宝宝的生日1 ，，，，，，，，，，,online_shopping_10_cats.csv
R0295,酒店,1,性价比较高，我住了一晚之后从乐山回来又续订了两晚，比较满意。,online_shopping_10_cats.csv
R0296,酒店,0,酒店特别提示[2008/02/29 -2008/08/30]酒店对面立交桥改造。携程提供的提示不准确，不是对面立交桥改造，根本就是门口的马路改造，再加上昆明道路好多都禁左，再遇上堵车。。。。。。2008/05/04刚住过，堵死我了。晚上10点从机场走的，开了1个多小时。酒店设施已经老了，要是不修路，到周围转转还行，服务员态度一般，入住的时候都是我自己拿着大包小包，开了房间也没人理，自己上去的。酒店的中餐不好吃，早餐的米线还行，但是品种太少，住了两天，第二天就吃腻了。,online_shopping_10_cats.csv
R0297,计算机,0,键盘手感不太好。 就一个内存插槽。升级到2G内存就会多余一条1G的出来。,online_shopping_10_cats.csv
R0298,酒店,0,交通、饮食太不方便，除非航空公司安排，一般出行别轻易尝试,online_shopping_10_cats.csv
R0299,洗发水,1,以前一直在用，有段时间没用，和其它一比，还是这个好,online_shopping_10_cats.csv
R0300,平板,0,用了不到三个月就屏幕失灵了,online_shopping_10_cats.csv
R0301,洗发水,0,第一次在京东购买沙宣，包装挺高大上的，奇怪的是洗完头就会头痒，是不是假货？,online_shopping_10_cats.csv
R0302,水果,1,感觉苹果包装很精美实用，也没有过度包装。味道，主要是味道，有的特被甜，有的普通甜，,online_shopping_10_cats.csv
R0303,水果,0,有了2个霉橙子，心情不好，想来也不会好吃,online_shopping_10_cats.csv
R0304,衣服,0,质量跟不上，感觉很不值这个价,online_shopping_10_cats.csv
R0305,蒙牛,0,SBSB 抵制蒙牛,online_shopping_10_cats.csv
R0306,衣服,1,做工还可以，买给爸爸和公公的,online_shopping_10_cats.csv
R0307,水果,0,一箱有一半的都是不好的，有碰伤有坏的，个头好小，有点酸不是那么喜欢。,online_shopping_10_cats.csv
R0308,洗发水,1,"好评!真实惠，平时也挺喜欢用清扬的，这次可真的可以用好久了牌子也不错的，拿到快递沉沉的，分量很足好大一箱价格也划算！是正宗的。包装结实，外面还有一层泡沫包装。最重要是比超市便宜呀，下次还来这里购买。这次是很愉快的购物！跟图片上的一模一样,期待店家多做活动.",online_shopping_10_cats.csv
R0309,衣服,1,有点厚，夏天的衣服做的跟冬天的牛仔裤似的,online_shopping_10_cats.csv
R0310,水果,1,外观一般，口感还行，果偏小些.,online_shopping_10_cats.csv
R0311,衣服,0,垃圾不合适没弹性很差，紧紧的好难受大家买就后悔要买去买宽松哦圆领。,online_shopping_10_cats.csv
R0312,水果,1,东西不错 物流牛x 准时送到 下次继续买买买买买买！,online_shopping_10_cats.csv
R0313,水果,1,包装很好，苹果看着很不错，希望好吃。个头大部分都较大。就有两三个挺小的。希望以后注意～京东总不至于缺斤短两吧～～给五星好评吧～,online_shopping_10_cats.csv
R0314,洗发水,0,东西还好，就是京东的物流太差，同时下的订单两件东西发去了两个配送站，还不承认是自己失误，推给客户。算是在京东难得一次不好的体验了，京东的优势就剩下物流了，希望别丢了优势。,online_shopping_10_cats.csv
R0315,平板,0,性能勉强！画质不清晰 充电超级慢，耗电超级快。软件有强退现。买之前一定要选好发票 ，总的来说一般一下。 你们的包裹一万一个吗？寄过来的时候就一个箱子，简单封了一下口。连填充物都没有。下次不敢再京东买了，一次就够了 。,online_shopping_10_cats.csv
R0316,洗发水,1,产品质量好，正品，送货快，服务好，满意的购物。,online_shopping_10_cats.csv
R0317,平板,0,想退货换好点的呢，结果有事耽误了，郁闷。。。。。。。,online_shopping_10_cats.csv
R0318,衣服,1,衣服收到了，质量不错，比想象中的还满意，上身效果非常满意，大小合身,online_shopping_10_cats.csv
R0319,酒店,0,房间外声音太大，比较吵闹！直接到前台预定费用更合理。,online_shopping_10_cats.csv
R0320,水果,0,削了皮都难吃 买了两箱算废了 酸 还水分不足 纤维多 口感不好 郁闷 能退货么,online_shopping_10_cats.csv
R0321,水果,1,苹果很甜 比超市便宜 质量也没的说 快递服务也好,online_shopping_10_cats.csv
R0322,蒙牛,0,呼吁广大想自杀的朋友！请认准蒙牛商标！堪称现代版“砒霜”，谨防假冒！效果看得见！,online_shopping_10_cats.csv
R0323,酒店,0,地点实在太偏僻，设施有点破旧，浴帘霉成那样竟然还在使用。想要借用电吹风，可服务员说没有，原来其他房间都有安装电吹风，就是我住的标房B没有。这样最起码的服务都没有，还不如人家街头小旅馆！补充点评 2007年4月16日 ： 前台服务实在不怎么样，我进酒店的时候一大群前台服务员不知道在讨论什么，愣是没人理我。再说那个早餐，实在难以下咽，路边的早点肯定比它好吃。,online_shopping_10_cats.csv
R0324,平板,0,此 噢。。。。。拿到旧机了。很多使用痕迹。真心烦躁。前不久看1799丢的。我买时候2099亏大发了 但是手机碎了不得不买。结果旧机一个 。什么人什么事情这是。下次还是去官网买了。什么屁 事情。,online_shopping_10_cats.csv
R0325,洗发水,1,送货速度慢，质量看起来还不错，不知道是不是正品,online_shopping_10_cats.csv
R0326,洗发水,0,都不满啊 还说五百毫升 瓶子能装五百 给你倒掉你还有五百啊 坑，，，，，，，,online_shopping_10_cats.csv
R0327,衣服,1,很合适，牛仔裤的布料很好。男朋友很喜欢，值得购买。推荐的码数合适，客服的服务态度良好。好评好评好评~,online_shopping_10_cats.csv
R0328,衣服,1,穿了几天来评价，品质超乎想象，绝对的性价比超高，全棉，非常舒服！,online_shopping_10_cats.csv
R0329,书籍,1,看过很多这方面心智的书了。不过这一本，优美轻柔的文字，带着我身心都离不开了这本书。一个字一个字，如同读教科书般，再仔细地“吃”进去。久违的好书！应该说，居然有这么好的书！我还没有读完，估计会一直珍藏在自己的枕边，随时拿出来拜读，就算是我人生的一本教科书吧。感谢译者，用这么柔美的文字，轻柔地敲开了我的心房。这将是改变我人生的一本书。。。。。。,online_shopping_10_cats.csv
R0330,水果,0,三个火龙果，坏了一对半，啥质量啊?差差差评,online_shopping_10_cats.csv
R0331,洗发水,0,太少了！严重与图？不符！！！,online_shopping_10_cats.csv
R0332,衣服,0,说的是南极人的。可是裤子上没有一个南极人的标志。而且就一个挂标是南极人的。,online_shopping_10_cats.csv
R0333,平板,1,这个价位值得拥有,online_shopping_10_cats.csv
R0334,衣服,0,穿上没有上次的其他款式舒服，真心不满意。,online_shopping_10_cats.csv
R0335,衣服,0,垃圾的商家 垃圾的京东 没有按承诺的发货 买4条比买2条单价贵*条 还严重退色 买4条承诺送2条皮带4双袜子 没有兑现承诺收到只有4条裤子赠品就没有了催了10天才补发赠品 补发的赠品也没有按承诺补发,online_shopping_10_cats.csv
R0336,书籍,1,其实刚开始是从网上的手机电子书看的这本书，因为手机屏幕太亮，伤眼睛，看的也比较马虎。但是其中的爱情故事却是感人的很，好几次都感动的落泪了。看到结尾真的很伤心。好希望老三和静秋能走到一起。虽然悲剧更能然人印象深刻，但我还是希望这个故事是个大团圆结局。唉！希望他们下辈子能走到一起吧。圆我们这些喜爱这本书的读者一个美梦。,online_shopping_10_cats.csv
R0337,洗发水,0,真坑，拿回来洗半个月了，这洗发水，是我用得最差的洗发水了,online_shopping_10_cats.csv
R0338,平板,1,用了十几天特别喜欢。,online_shopping_10_cats.csv
R0339,水果,0,什么破东西 又小又不新鲜 不如市场超市的 太差了 第一次购买 不会再买了 差差差 跟描述不符 根本没有300-350g 太差了,online_shopping_10_cats.csv
R0340,酒店,0,"酒店位置较偏僻，环境清净，交通也方便，但酒店及周边就餐选择不多;浴场海水中有水草,水亦太浅,不太理想;有A2水上运动中心基地,能进行帆板运动，是亮点;酒店设施陈旧、简陋,清洁一般，但房间面积足够大；早餐不好，更糟糕的是因本人去时有旅行团，人较多，接待能力不足，甚至早餐盘简单冲洗后即重复使用，非常不卫生，我夫人当即拒绝早餐，并表示立即退房（本来预订了2天），另外，晚上加个枕头还要收取清洗费，以前未遇到过。",online_shopping_10_cats.csv
R0341,平板,1,送货很快,online_shopping_10_cats.csv
R0342,水果,1,第一买水果遇到几个坏的，无语了,online_shopping_10_cats.csv
R0343,书籍,1,今天读了第八章——时间之箭，文中写道：“未来，不仅仅是可能性，实际上是一种我们现在、此刻就拥有的东西。而我们拥有未来是因为我们现在就能拥有能将我们引向未来的状态：需求、目标以及项目。”“人类优越性又一方面：我们死时丧失得更多。”有时也会思考生命的意义，但每次答案都有所不同。罗兰德从时间的视角来理解生命的问题，把我引入了一个全新的道路，也就是时间之箭——射向未来的箭。,online_shopping_10_cats.csv
R0344,衣服,0,穿多可能会致癌哦 我洗了还几次穿身上那股硫磺的味道 我自己都被熏咳嗽了。 而且这色调 很差,online_shopping_10_cats.csv
R0345,水果,1,自从有了京东，家里两个冰箱每天都是满的，每天一醒来就是烦恼吃什么好，东西太多了。难道这就是幸福的烦恼？,online_shopping_10_cats.csv
R0346,平板,1,很好，很强大，很漂亮，支持国货!,online_shopping_10_cats.csv
R0347,衣服,1,裤子不错，买得很合适！码数很准,online_shopping_10_cats.csv
R0348,洗发水,0,用了一段时间才评价，真假不清楚，但是用完后头痒有头屑,online_shopping_10_cats.csv
R0349,衣服,1,下单之前挺担心的，怕买到不好的，收到货后放心了，裤子挺喜欢的！,online_shopping_10_cats.csv
R0350,平板,0,蛮好的，用起来很方便,online_shopping_10_cats.csv
R0351,平板,1,这个价位，物超所值了，妈妈追剧好装备。,online_shopping_10_cats.csv
R0352,水果,0,东西不怎么样，有几个居然是坏心的，而且也不甜！！！,online_shopping_10_cats.csv
R0353,洗发水,1,那么久才来评价，第二次买了，很好用，很清凉,online_shopping_10_cats.csv
R0354,水果,0,烂苹果，拿两个就烂两个。喂狗都不吃,online_shopping_10_cats.csv
R0355,衣服,1,裤子大小刚刚合适，颜色无色差，款式也比较时尚，下次继续购买！,online_shopping_10_cats.csv
R0356,平板,1,给爸妈买的，大小合适，携带方便，价格实惠,online_shopping_10_cats.csv
R0357,衣服,0,差，太差，朋友很生气,online_shopping_10_cats.csv
R0358,水果,1,已经多次购买潘苹果了，感觉不错的,online_shopping_10_cats.csv
R0359,书籍,1,体检时查出我有轻度脂肪肝，按书里的说法，这是肝脏周围堆积了内脏脂肪引发的。平时工作忙，早餐几个包子就打发了，中午是工作餐，热量高又没什么营养，晚上常常陪客户吃饭。饮食既不健康又不规律，内脏脂肪就会积聚在体内，自然会有轻度脂肪肝了。书里介绍了内脏脂肪的自查方法，还有许多减去内脏脂肪的建议，很实用，我决定采纳适合自己的建议和方法。,online_shopping_10_cats.csv
R0360,衣服,0,太垃圾 双11买的 等了25天 店家理也不理 牛逼要死 京东就这样,online_shopping_10_cats.csv
R0361,水果,0,不值这个价，拿出来没有苹果香，一股药水味,online_shopping_10_cats.csv
R0362,衣服,0,新的裤子口袋竟然带个破的洞，不过这价钱也懒的退了！,online_shopping_10_cats.csv
R0363,平板,0,东西还可以，可是买回来给老婆骂了一顿，所以没办法了,online_shopping_10_cats.csv
R0364,衣服,1,班尼路/Baleno夏男装 纯棉圆领短袖t恤男 小清新韩版潮流纯色体恤 01W漂白 XL班尼路/Baleno夏男装 纯棉圆领短袖t恤男 小清新韩版潮流纯色体恤 01W漂白 XL班尼路/Baleno夏男装 纯棉圆领短袖t恤男 小清新韩版潮流纯色体恤 01W漂白 XL班尼路/Baleno夏男装 纯棉圆领短袖t恤男 小清新韩版潮流纯色体恤 01W漂白 XL班尼路/Baleno夏男装 纯棉圆领短袖t恤男 小清新韩版潮流纯色体恤 01W漂白 XL,online_shopping_10_cats.csv
R0365,洗发水,0,怀疑是否买到是假货 洗后头发打结 发质粗硬 望京东检测,online_shopping_10_cats.csv
R0366,洗发水,0,替人买的，结果充气包不够多，收货时壶口管子已经断了。但是京东售后立马补偿了500京豆。,online_shopping_10_cats.csv
R0367,水果,1,苹果不错，吃起来很甜，大小每一个都差不多，我是吃了才发表的，给五星好评。,online_shopping_10_cats.csv
R0368,衣服,0,不行里布还有烂的,online_shopping_10_cats.csv
R0369,水果,1,还不错，大小是我想要的那种，苹果含的营养价值太高了，每天一个苹果，护心的。味道真的很不错，这个价位挺值的了，你去超市买也得提回来，京东送货特别省事。,online_shopping_10_cats.csv
R0370,酒店,1,房间非常不错，价格也合理。下次去还会入住这里。,online_shopping_10_cats.csv
R0371,酒店,0,广州去贵州，虽然在市区！但性价比真xx低！ 1.2014年装修，只是部分装修，仍然大部分旧设施 2.最普通的房子还打着“豪华标准房”！！顶多就是普通标准房！ 3.早餐坑你没话说！还……68一个人！！ 4.携程网根本不调查下真实性！！装修情况根本不符合⊙▽⊙ 一个字！坑！ 宁愿找后街的贵山大酒店,online_shopping_10_cats.csv
R0372,衣服,1,很赞的裤子，料子也很好，质感非常棒，下次还会再来！,online_shopping_10_cats.csv
R0373,平板,0,这颗心都是给物流的。手机要多差劲有多差劲。刚买半天就出问题。WiFi打不开。恢复了出厂设置也不行。我都怀疑是翻新的。,online_shopping_10_cats.csv
R0374,平板,0,不用华为应用市场下载的软件都安装不了，恶心真恶心，我花钱买的东西我还做不了主，,online_shopping_10_cats.csv
R0375,酒店,1,五一住了这里，作为三星级硬件还可以。前台经理赞一个，我们一行在隔壁吃饭，发票中了奖，但饭馆就是不肯帮我们兑，态度也很无理。我们将此事说与宾馆，前台张颖经理说帮我们处理，并为我们邮回北京，虽然钱还没收到，但是我们心里很愉快，毕竟这种专业的责任意识与服务意识，在中华大地是值得提倡的。,online_shopping_10_cats.csv
R0376,书籍,1,小说：青春万岁，活动变人形，恋爱的季节，变态的季节，踌躇的季节，狂欢的季节，青狐，应该称之为自传体小说吧？是小说，人物与真实贴近，呼之欲出，似乎又担心熟人对号入坐，更怕读者不明戏，书中的谁谁谁，就是现实中的谁谁谁。传记，这该直呼其人了吧？偏偏又欲说还休，深藏不露，打哑谜，把一大群读者打入闷荫芦，乃至打了赌：谁人能将书中的事与现实挂起钩来，揭破谜底，作者还有奖呢！高手？,online_shopping_10_cats.csv
R0377,衣服,0,这个裤和图上有差距，比较垃圾！,online_shopping_10_cats.csv
R0378,衣服,0,无语，怎么会颜色，尺码，姓名都搞错呢，新来的吧,online_shopping_10_cats.csv
R0379,洗发水,0,绝对不是正品。很后悔买这个。很假,online_shopping_10_cats.csv
R0380,手机,0,"同志们,买这款手机时一定要慎重,我元旦在公主坟中复电讯刚买一部,昨日系统就出故障了.另外该手机闹钟闹铃时你不关闭,它一直持续响铃.由于使用时间短,其他缺点还没发现.",online_shopping_10_cats.csv
R0381,衣服,1,非常好，穿着十分舒服，而且保暖，这个价钱买到这种东西真的是太值了，希望下次在这个店铺还能买到这么好的东西，配送速度和服务态度非常好，不要再犹豫了，买到就是赚到。,online_shopping_10_cats.csv
R0382,衣服,1,买的时候以为很厚其实很薄，裤子有点偏大 一般穿31码刚刚好,online_shopping_10_cats.csv
R0383,水果,1,这个是有运费的。统一6元。重庆本地次日达。我是自己领了个券省了6块。真的很划算。苹果个头均匀。外观完整。并且京东的客服是值得称赞的，有坏掉的苹果也会立即处理。当然，苹果又香又脆。稍微有点点酸。可是刚好我喜欢。哈哈。并且收货之后，没有发现有碰损的，这点比其它强多了。生鲜这一块的确要考虑的因素太多，希望能够越来越好，我也会继续支持。,online_shopping_10_cats.csv
R0384,洗发水,1,个人比较喜欢清扬这个牌子的，这次刚好有活动，一次买了这个套装的，还送了吹风机，喜欢！！,online_shopping_10_cats.csv
R0385,酒店,1,这家YMCA非常好，还主动帮我们升级房间，住起又棒又舒适，地点也很方便，服务又好，号称香港物美价优第一流的YMCA，值得大家推荐。,online_shopping_10_cats.csv
R0386,书籍,1,前几天刚拿到这套书，感觉真的很不错。里面的故事贴近孩子的生活iz。我的女儿2岁7个月了，一拿到书，她就一直要我给她讲。每个故事都能带给我们不一样的感受。刚刚看完《弗洛格找宝藏》这本书，宝宝就一直在学着里面的对话。“喂，谁在里面呀？我们被困住了。”有的时候她还会学着弗洛格说，我很难过，要我来安慰她。这一套书真的可以让孩子感受到真正的友情，里面的对话也很适合孩子模仿。,online_shopping_10_cats.csv
R0387,酒店,1,很不错的度假酒店，强烈推荐一下，真希望能多住几天，就是房价贵了些！,online_shopping_10_cats.csv
R0388,洗发水,1,没啥泡泡呀，难道我打开方式不对吗,online_shopping_10_cats.csv
R0389,洗发水,1,不错 很大的一瓶 可以去用很久了,online_shopping_10_cats.csv
R0390,酒店,0,4月25日，经携程预订，入住四川宾馆西楼。到达后前台的服务员说查不到有预订，但是依然顺利地办理了入住，因为前台的价格跟携程的价格是一样的。这个宾馆不太好找，四川宾馆分主楼，南楼，西楼，三个楼相距甚远，出租车绕了半天才找到。之所以选择这里，是因为在网上看大家评价还比较高，而且说比较安静，离商业区又近。可是晚上问题来了，我的房间是临街的，楼下有一群人在夜市喝酒，房间的玻璃严重不隔音，一直吵到三点才作罢，睡得很不好。第二日去峨嵋山，27日返回，依然打算住这里，因为房间的设施还算是比较干净的。特意跟前台强调要一间朝里的安静的房间，可是没想到，新的更大的问题又出现了，房间外有空调或是锅炉的轰鸣声，吵得人耳朵极不舒服，更不用说睡觉了。忍受到十二点，打电话去前台询问，后被告知是空调的声音，但是本酒店的空调已经关了，而旁边另一家酒店的空调机依然在响，他们也没办法。主动提出给换一间房，没办法，只好把摊开的东西一一收拾，再换到临街的一个房间。这次倒还好，楼下没有人吵闹，可是卫生间返味儿，满屋子都是一股臭味儿，实在不想再折腾了，把妈妈带着的香皂放在床头，稍微抵挡一下。唉，总之，这次川宾西楼住的很不舒服，一号返回到成都还需要再住两 日，这次绝对不能再接着住了，换宾馆！,online_shopping_10_cats.csv
R0391,手机,0,不知如何下载铃声！录音时间太短，基本不用这功能！外面那个摄像头也没有个保护来的！不知是不小心碰得还是寿命己至，用了不到半年，居然开始死机！售后点修了，人家说是“摔过”！晕！花了钱修好，我就当时四百元钱卖给街上的二手收机者了！,online_shopping_10_cats.csv
R0392,计算机,1,超低的价格，一开始还有点不太相信，比中关村报价还低那么多，等拿到货以后才知道一切都是真的。,online_shopping_10_cats.csv
R0393,计算机,1,1、字体并没有那么小，10寸只是页面上显示的东西少了，字体没变小 2、轻便，速度也不错 3、硬盘够大,online_shopping_10_cats.csv
R0394,蒙牛,0,"蒙牛,太恶劣了!抵制!",online_shopping_10_cats.csv
R0395,计算机,0,亚运村提货点电话一直不通，真的不好找那地方，还有客服态度不好！,online_shopping_10_cats.csv
R0396,计算机,0,是否送鼠标和是否内置麦克风事先不说明，客服咨询部分客服回答也有些不负责任。。。害得我多买了一个鼠标和耳麦。。。,online_shopping_10_cats.csv
R0397,水果,1,很好很好很好的大家买吧下次还来,online_shopping_10_cats.csv
R0398,手机,0,待机时间太短，两天就要充一次，好朋友都笑话我，她说她那个手机一个星期充一次就够了；我手机要是那样，多方便啊！D6300虽然有录音功能，但时间太短了，不实用！,online_shopping_10_cats.csv
R0399,洗发水,1,性价比高，主要是京东这个平台能让人放心购，支持京东,online_shopping_10_cats.csv
R0400,水果,1,谁能告诉我这个迷你苹果从哪里来的，说好的80mm呢，这比它同伴小了一倍了，买了7份，这样打包货物不太好吧，快递小哥直接搬过来了，值得表扬，但这东西以后能不能不放这幺小的了，看了这图，卖家都不能给自己好评吧,online_shopping_10_cats.csv
R0401,洗发水,0,包装太差，收到的时候盖子已经弹开了,online_shopping_10_cats.csv
R0402,衣服,1,裤子质量超级好穿起来很舒适，洗了也不担心掉色哦！牛仔裤还是要选择不掉色的好！全五分好评！满意的一次购物！,online_shopping_10_cats.csv
R0403,平板,0,刚刚用了一个月，昨天玩王者，忽然间右下角技能点了没反应了，我就退出重新登录了一次还是不行，再登录一次后才又好了，我以为是小毛病就没管，因为后面又玩了几把都正常所以没再管，今天刷朋友圈，朋友发的短视频打开居然卡帧了，这把我恼的！看来华为的平板质量真不咋地，关键是这价格还不便宜！果断差评！,online_shopping_10_cats.csv
R0404,衣服,0,这是我有使以来买过最窝囊的一次了，福建到北京两天，在北京派件要三天，要不是我催还不知道什么时候送？真是太为难你们了！！！客服是没上过学的吗？19号就开始派件，20，21号也是，竟然说21才刚刚派件，以前的只是刚到北京，要是在我面前就打了，是在说我不懂了？18号到北京，19.20.21一直是在派件，竟跟我说不是，像这样的客服还是回家多了解一下语文，再说申通快递，19号的时候叫我过去取，我刚到这里不久，不认识，问其他人也不知道，他给我五分钟时间去取，不然就走人，第二天再送，这是我的错吗？然而第二天没消息，第三天到中午了还没有消息，我忍不住了，叫客服催，算是白叫，遇到一个没脑子的，又打电话，到现在才拿到，六天快递，18号到北京，18-21号一直在派件，送快递的，我是很好脾气的人，说了不懂这里，叫他拿过来，我出去，他先到，等不急了，想对我火，还说要不要让他们快递公司20来人每人给我送一次？我也火了，但我忍得住，因为我怕他又走了，我白出去，还等了三天，不值得，拿了快递向他说谢谢，他也没说啥，就走人！这衣服大，173的人，L还大，也是呵呵！遇到这样脑残的客服和送快递的，算是我倒霉！,online_shopping_10_cats.csv
R0405,计算机,0,"还用LCD;发热量比较大(作图时); 硬盘120G对我来说足够了,可能对有影音要求的朋友来说有点低. 什么配件都没有,比起THINKPAD来抠门多了.",online_shopping_10_cats.csv
R0406,水果,1,包装很结实！苹果很新鲜！味道也不错！好吃,online_shopping_10_cats.csv
R0407,洗发水,0,东西水分太重了，洗了一点效果都没有,online_shopping_10_cats.csv
R0408,水果,0,一点都不好都成这样了还买太差了再也不买了,online_shopping_10_cats.csv
R0409,衣服,1,裤子尺码很合身，版型也好看，布料摸着不错，很喜欢,online_shopping_10_cats.csv
